estado,llave,fn_dia,fn_mes
"15","15031604101","19","06"
"15","15031604102","23","07"
"15","15031604103","26","04"
"15","15031604104","28","09"
"15","15031605101","18","08"
"15","15031605102","22","08"
"15","15031605103","01","01"
"15","15031605104","04","02"
"15","15031605105","18","11"
"15","15031701101","07","05"
"15","15031701102","14","11"
"15","15031701103","21","07"
"15","15031701104","25","09"
"15","15031701105","06","11"
"15","15031701106","10","03"
"15","15031702101","02","06"
"15","15031702102","30","01"
"15","15031702103","26","09"
"15","15031703101","22","06"
"15","15031703102","05","08"
"15","15031703103","01","08"
"15","15031703104","09","07"
"15","15031703105","18","11"
"15","15031704101","13","07"
"15","15031704102","25","05"
"15","15031704103","22","05"
"15","15031704104","14","06"
"15","15031706101","16","02"
"15","15031706102","14","12"
"15","15031706103","28","02"
"15","15031706104","05","08"
"15","15031706105","30","11"
"15","15031706106","14","09"
"15","15031709101","27","04"
"15","15031709102","02","01"
"15","15031709103","20","11"
"15","15031709104","25","01"
"15","15031709105","13","05"
"15","15031709106","16","11"
"15","15031710101","30","08"
"15","15031710102","18","05"
"15","15031710103","26","08"
"15","15031801101","31","10"
"15","15031801102","02","03"
"15","15031801103","10","10"
"15","15031801104","01","03"
"15","15031801105","06","10"
"15","15031801106","05","08"
"15","15031801107","07","07"
"15","15031801108","08","01"
"15","15031802101","24","06"
"15","15031802102","23","11"
"15","15031802103","18","06"
"15","15031803101","24","03"
"15","15031803102","23","10"
"15","15031803103","29","05"
"15","15031805101","18","09"
"15","15031805102","07","12"
"15","15031901101","03","07"
"15","15031901102","11","08"
"15","15031901103","03","07"
"15","15031901104","17","08"
"15","15031902101","24","07"
"15","15031902102","27","08"
"15","15031902103","28","08"
"15","15031904101","11","11"
"15","15031904102","18","03"
"15","15031904103","28","12"
"15","15031904104","02","08"
"15","15031905101","05","10"
"15","15031905102","14","01"
"15","15031905103","26","07"
"15","15031905104","10","02"
"15","15032001101","21","12"
"15","15032001102","21","02"
"15","15032001103","31","05"
"15","15032001104","19","05"
"15","15032001105","18","01"
"15","15032001106","30","08"
"15","15032001107","11","08"
"15","15032002101","09","11"
"15","15032002102","25","01"
"15","15032002103","31","12"
"15","15032002104","31","01"
"15","15032002105","16","06"
"15","15032002106","13","11"
"15","15032002107","24","01"
"15","15032002108","12","01"
"15","15032002109","30","01"
"15","15032002110","09","07"
"15","15032002111","18","11"
"15","15032002112","31","12"
"15","15032002113","06","01"
"15","15032003101","25","05"
"15","15032003102","15","10"
"15","15032003103","15","09"
"15","15032004101","01","07"
"15","15032004102","17","10"
"15","15032004103","19","08"
"15","15032005101","13","03"
"15","15032005102","18","07"
"15","15032005103","27","08"
"15","15032005104","09","06"
"15","15032201101","02","02"
"15","15032201102","19","09"
"15","15032201201","28","10"
"15","15032201202","21","09"
"15","15032201203","15","01"
"15","15032201204","08","12"
"15","15032202101","25","08"
"15","15032202102","08","08"
"15","15032202103","09","03"
"15","15032202104","27","12"
"15","15032202105","20","04"
"15","15032203101","11","05"
"15","15032203102","16","11"
"15","15032203103","16","06"
"15","15032203104","24","05"
"15","15032204101","12","08"
"15","15032204102","14","12"
"15","15032204103","09","02"
"15","15032204104","28","10"
"15","15032204105","22","02"
"15","15032205101","08","06"
"15","15032205102","14","11"
"15","15032205103","05","07"
"15","15032205104","01","02"
"15","15032205105","22","11"
"15","15032205106","13","06"
"15","15032205107","12","04"
"15","15032205108","25","04"
"15","15032206101","23","03"
"15","15032206102","01","07"
"15","15032206103","17","09"
"15","15032206104","01","07"
"15","15032208101","24","06"
"15","15032209101","03","12"
"15","15032209102","19","01"
"15","15032209103","07","09"
"15","15032209104","29","04"
"15","15033001101","12","12"
"15","15033001102","20","07"
"15","15033001103","19","11"
"15","15033001104","19","01"
"15","15033002101","15","04"
"15","15033002102","18","04"
"15","15033002103","21","06"
"15","15033002104","19","07"
"15","15033002105","14","01"
"15","15033002106","15","07"
"15","15033002107","20","06"
"15","15033003101","26","09"
"15","15033003102","08","11"
"15","15033003103","14","10"
"15","15033003104","09","01"
"15","15033004101","18","11"
"15","15033004102","28","04"
"15","15033004103","24","12"
"15","15033004104","19","07"
"15","15033004105","28","02"
"15","15033004106","26","01"
"15","15033004107","02","11"
"15","15033004108","08","12"
"15","15033004109","11","04"
"15","15033005101","23","07"
"15","15033005102","31","01"
"15","15033005103","11","05"
"15","15033005104","13","03"
"15","15033201101","07","07"
"15","15033201102","99","03"
"15","15033204101","14","02"
"15","15033204102","04","09"
"15","15033204103","11","09"
"15","15033204104","19","02"
"15","15033204105","08","07"
"15","15033204106","27","02"
"15","15033204107","30","10"
"15","15033204108","18","01"
"15","15033204109","13","12"
"15","15033205101","06","01"
"15","15033205102","23","07"
"15","15033205103","20","01"
"15","15033205104","15","05"
"15","15033301101","23","01"
"15","15033301102","17","04"
"15","15033301103","30","12"
"15","15033301104","16","07"
"15","15033301105","14","05"
"15","15033302101","03","11"
"15","15033303101","19","08"
"15","15033303102","18","09"
"15","15033303103","28","12"
"15","15033303104","10","09"
"15","15033303105","13","04"
"15","15033303106","09","09"
"15","15033303107","11","09"
"15","15033304101","16","05"
"15","15033304102","28","01"
"15","15033304103","07","02"
"15","15033304104","05","12"
"15","15033305101","05","05"
"15","15033305102","12","10"
"15","15033305103","25","11"
"15","15033305104","17","11"
"15","15033401101","07","08"
"15","15033401102","15","03"
"15","15033401103","27","08"
"15","15033402101","23","04"
"15","15033402102","01","08"
"15","15033402103","19","11"
"15","15033402104","16","02"
"15","15033402105","04","12"
"15","15033403101","09","01"
"15","15033403102","04","06"
"15","15033403103","09","01"
"15","15033404101","30","09"
"15","15033405101","11","07"
"15","15033405102","10","05"
"15","15033405103","25","08"
"15","15033405104","04","07"
"15","15033405105","21","03"
"15","15033405106","14","01"
"15","15033501101","01","11"
"15","15033501102","30","11"
"15","15033501103","22","04"
"15","15033501104","10","04"
"15","15033501105","31","10"
"15","15033501106","15","11"
"15","15033503101","15","01"
"15","15033503102","01","09"
"15","15033503103","01","09"
"15","15033503104","27","12"
"15","15033503105","21","03"
"15","15033503106","01","05"
"15","15033503107","22","05"
"15","15033503108","14","05"
"15","15033503109","02","01"
"15","15033503110","17","09"
"15","15033503111","15","99"
"15","15033503112","30","04"
"15","15033504101","08","09"
"15","15033504102","23","07"
"15","15033504103","29","03"
"15","15033504104","11","07"
"15","15033504105","20","01"
"15","15033504106","05","04"
"15","15033601101","11","11"
"15","15033601102","08","08"
"15","15033601103","14","03"
"15","15033601104","04","10"
"15","15033602101","22","06"
"15","15033603101","15","09"
"15","15033603102","04","07"
"15","15033603103","19","12"
"15","15033603104","20","03"
"15","15033603105","23","04"
"15","15033604101","24","03"
"15","15033604102","03","08"
"15","15033605101","14","07"
"15","15033605102","06","03"
"15","15033605103","12","08"
"15","15033605104","17","05"
"15","15033701101","01","01"
"15","15033701102","17","11"
"15","15033701103","01","08"
"15","15033701104","07","07"
"15","15033701105","15","08"
"15","15033702101","06","08"
"15","15033702102","23","02"
"15","15033702103","27","02"
"15","15033702104","13","02"
"15","15033702105","13","02"
"15","15033702106","10","10"
"15","15033703101","10","06"
"15","15033703102","28","06"
"15","15033703103","16","05"
"15","15033703104","01","12"
"15","15033703105","12","11"
"15","15033703106","24","06"
"15","15033704101","20","04"
"15","15033704102","13","12"
"15","15033704103","16","03"
"15","15033704104","12","09"
"15","15033705101","07","05"
"15","15033705102","19","05"
"15","15033705103","18","12"
"15","15033801101","21","10"
"15","15033801102","07","07"
"15","15033802101","22","03"
"15","15033802102","22","02"
"15","15033802103","16","04"
"15","15033802104","14","05"
"15","15033802105","28","06"
"15","15033803101","23","12"
"15","15033803102","24","05"
"15","15033804101","18","04"
"15","15033804102","19","10"
"15","15033804103","22","07"
"15","15033804104","01","07"
"15","15033805101","06","11"
"15","15033805102","21","09"
"15","15033805103","18","08"
"15","15033805104","23","07"
"15","15033807101","20","11"
"15","15033807102","20","11"
"15","15033807103","05","03"
"15","15033808101","28","06"
"15","15033809101","09","04"
"15","15033809102","19","11"
"15","15033809103","14","09"
"15","15033809104","03","09"
"15","15033809105","15","09"
"15","15033810101","22","03"
"15","15033810102","07","06"
"15","15034101101","06","06"
"15","15034101102","12","08"
"15","15034101103","16","01"
"15","15034101104","01","01"
"15","15034101105","11","07"
"15","15034102101","29","04"
"15","15034102102","14","08"
"15","15034102103","06","11"
"15","15034102104","21","04"
"15","15034102105","25","11"
"15","15034102106","20","10"
"15","15034102107","09","01"
"15","15034103101","30","01"
"15","15034103102","16","11"
"15","15034103103","27","03"
"15","15034104101","26","03"
"15","15034104102","30","01"
"15","15034104103","24","08"
"15","15034104104","06","01"
"15","15034104105","10","11"
"15","15034104106","31","10"
"15","15034301101","11","09"
"15","15034301102","31","08"
"15","15034301103","12","01"
"15","15034301104","11","10"
"15","15034302101","02","06"
"15","15034302102","31","07"
"15","15034302103","02","02"
"15","15034302104","31","05"
"15","15034302105","29","06"
"15","15034302106","13","11"
"15","15034303101","16","10"
"15","15034303102","16","05"
"15","15034303103","09","04"
"15","15034303104","15","04"
"15","15034303105","15","01"
"15","15034303106","17","03"
"15","15034304101","20","09"
"15","15034304102","26","04"
"15","15034304103","03","11"
"15","15034304104","99","99"
"15","15034401101","22","09"
"15","15034401102","23","09"
"15","15034402101","29","12"
"15","15034402102","28","01"
"15","15034402103","22","05"
"15","15034402104","15","07"
"15","15034402105","26","07"
"15","15034403101","03","12"
"15","15034403102","27","05"
"15","15034403103","21","10"
"15","15034403104","27","03"
"15","15034403105","21","10"
"15","15034403106","11","09"
"15","15034404102","01","11"
"15","15034404103","30","04"
"15","15034404104","12","12"
"15","15034405101","09","05"
"15","15034405102","28","11"
"15","15034501101","18","02"
"15","15034501102","07","12"
"15","15034501103","09","03"
"15","15034501104","02","07"
"15","15034501105","23","02"
"15","15034501106","27","07"
"15","15034502101","30","05"
"15","15034502102","05","09"
"15","15034502103","16","12"
"15","15034502104","08","09"
"15","15034502105","10","06"
"15","15034503101","08","01"
"15","15034503102","26","02"
"15","15034503103","28","09"
"15","15034503104","03","08"
"15","15034503105","17","07"
"15","15034504101","07","09"
"15","15034504102","23","08"
"15","15034504103","25","02"
"15","15034504104","21","07"
"15","15034505101","01","06"
"15","15034505102","29","05"
"15","15034505103","20","04"
"15","15034505104","21","11"
"15","15034505201","23","03"
"15","15034505202","10","07"
"15","15034601101","02","04"
"15","15034601102","30","11"
"15","15034601103","22","10"
"15","15034601104","21","02"
"15","15034601105","02","03"
"15","15034602101","08","05"
"15","15034603101","01","12"
"15","15034603102","26","07"
"15","15034604101","18","01"
"15","15034605101","17","01"
"15","15034605102","12","09"
"15","15034605103","05","08"
"15","15034605104","02","04"
"15","15034701101","27","05"
"15","15034701102","24","05"
"15","15034701103","09","04"
"15","15034701104","02","01"
"15","15034702101","15","07"
"15","15034702102","17","07"
"15","15034702103","09","06"
"15","15034702104","13","06"
"15","15034702105","10","09"
"15","15034702106","17","08"
"15","15034702107","17","08"
"15","15034702108","19","11"
"15","15034702109","19","11"
